epoch,step,train_loss,eval_loss,precision,recall,f1,accuracy
0.3236994219653179,56,1.9383,,,,,
0.32947976878612717,57,1.9956,,,,,
0.3352601156069364,58,1.633,,,,,
0.34104046242774566,59,1.7313,,,,,
0.3468208092485549,60,1.7458,,,,,
0.35260115606936415,61,1.8086,,,,,
0.3583815028901734,62,1.5843,,,,,
0.36416184971098264,63,1.9775,,,,,
0.3699421965317919,64,2.0065,,,,,
0.37572254335260113,65,1.8665,,,,,
0.3815028901734104,66,2.06,,,,,
0.3872832369942196,67,1.786,,,,,
0.3930635838150289,68,1.7548,,,,,
0.3988439306358382,69,1.8044,,,,,
0.4046242774566474,70,1.6798,,,,,
0.41040462427745666,71,1.8783,,,,,
0.4161849710982659,72,1.846,,,,,
0.42196531791907516,73,1.6416,,,,,
0.4277456647398844,74,2.0297,,,,,
0.43352601156069365,75,1.9188,,,,,
0.4393063583815029,76,1.4304,,,,,
0.44508670520231214,77,1.8493,,,,,
0.4508670520231214,78,2.0206,,,,,
0.45664739884393063,79,2.1806,,,,,
0.4624277456647399,80,1.8592,,,,,
0.4682080924855491,81,1.7877,,,,,
0.47398843930635837,82,1.9027,,,,,
0.4797687861271676,83,1.8927,,,,,
0.48554913294797686,84,1.6643,,,,,
0.4913294797687861,85,1.7857,,,,,
0.49710982658959535,86,1.7485,,,,,
0.5028901734104047,87,1.8422,,,,,
0.5086705202312138,88,1.8765,,,,,
0.5144508670520231,89,1.8081,,,,,
0.5202312138728323,90,1.7295,,,,,
0.5260115606936416,91,1.7562,,,,,
0.5317919075144508,92,1.7773,,,,,
0.5375722543352601,93,1.5664,,,,,
0.5433526011560693,94,1.8501,,,,,
0.5491329479768786,95,1.9381,,,,,
0.5549132947976878,96,1.8986,,,,,
0.5606936416184971,97,1.5724,,,,,
0.5664739884393064,98,1.6917,,,,,
0.5722543352601156,99,1.7424,,,,,
0.5780346820809249,100,1.4436,,,,,
0.5838150289017341,101,1.9523,,,,,
0.5895953757225434,102,1.7214,,,,,
0.5953757225433526,103,1.6969,,,,,
0.6011560693641619,104,1.5896,,,,,
0.6069364161849711,105,1.7667,,,,,
0.6127167630057804,106,1.8061,,,,,
0.6184971098265896,107,1.4436,,,,,
0.6242774566473989,108,1.7402,,,,,
0.630057803468208,109,1.9802,,,,,
0.6358381502890174,110,1.6036,,,,,
0.6416184971098265,111,1.7578,,,,,
0.6473988439306358,112,1.6121,,,,,
0.653179190751445,113,1.7581,,,,,
0.6589595375722543,114,1.7236,,,,,
0.6647398843930635,115,2.1537,,,,,
0.6705202312138728,116,1.9022,,,,,
0.6763005780346821,117,2.0454,,,,,
0.6820809248554913,118,2.0062,,,,,
0.6878612716763006,119,1.7583,,,,,
0.6936416184971098,120,1.7312,,,,,
0.6994219653179191,121,1.7841,,,,,
0.7052023121387283,122,1.6083,,,,,
0.7109826589595376,123,1.8961,,,,,
0.7167630057803468,124,2.0349,,,,,
0.7225433526011561,125,1.6284,,,,,
0.7283236994219653,126,1.7919,,,,,
0.7341040462427746,127,1.7908,,,,,
0.7398843930635838,128,1.5984,,,,,
0.7456647398843931,129,1.6141,,,,,
0.7514450867052023,130,1.66,,,,,
0.7572254335260116,131,2.1627,,,,,
0.7630057803468208,132,1.827,,,,,
0.7687861271676301,133,1.8281,,,,,
0.7745664739884393,134,1.7512,,,,,
0.7803468208092486,135,1.518,,,,,
0.7861271676300579,136,1.7277,,,,,
0.791907514450867,137,1.7335,,,,,
0.7976878612716763,138,1.7058,,,,,
0.8034682080924855,139,1.6569,,,,,
0.8092485549132948,140,1.8892,,,,,
0.815028901734104,141,1.8731,,,,,
0.8208092485549133,142,1.5152,,,,,
0.8265895953757225,143,1.91,,,,,
0.8323699421965318,144,1.532,,,,,
0.838150289017341,145,1.6575,,,,,
0.8439306358381503,146,1.8876,,,,,
0.8497109826589595,147,1.8145,,,,,
0.8554913294797688,148,1.5618,,,,,
0.861271676300578,149,1.4304,,,,,
0.8670520231213873,150,1.7361,,,,,
0.8728323699421965,151,1.7625,,,,,
0.8786127167630058,152,1.7134,,,,,
0.884393063583815,153,1.5472,,,,,
0.8901734104046243,154,1.5156,,,,,
0.8959537572254336,155,1.8095,,,,,
0.9017341040462428,156,1.3182,,,,,
0.9075144508670521,157,1.7856,,,,,
0.9132947976878613,158,1.7699,,,,,
0.9190751445086706,159,1.3025,,,,,
0.9248554913294798,160,1.9306,,,,,
0.930635838150289,161,1.3124,,,,,
0.9364161849710982,162,1.3066,,,,,
0.9421965317919075,163,1.5017,,,,,
0.9479768786127167,164,1.9656,,,,,
0.953757225433526,165,1.7265,,,,,
0.9595375722543352,166,1.6619,,,,,
0.9653179190751445,167,1.5295,,,,,
0.9710982658959537,168,1.8157,,,,,
0.976878612716763,169,1.8443,,,,,
0.9826589595375722,170,1.4145,,,,,
0.9884393063583815,171,1.4037,,,,,
0.9942196531791907,172,1.9142,,,,,
1.0,173,1.413,,,,,
1.0,173,,1.4553014039993286,0.39378099961846624,0.5188517997184798,0.44774630167888596,0.5252088989176039
1.0057803468208093,174,1.8609,,,,,
1.0115606936416186,175,1.7626,,,,,
1.0173410404624277,176,1.6222,,,,,
1.023121387283237,177,1.4568,,,,,
1.0289017341040463,178,1.6793,,,,,
1.0346820809248556,179,1.4856,,,,,
1.0404624277456647,180,1.4549,,,,,
1.046242774566474,181,1.3756,,,,,
1.0520231213872833,182,1.4565,,,,,
1.0578034682080926,183,1.3504,,,,,
1.0635838150289016,184,1.7697,,,,,
1.069364161849711,185,1.3659,,,,,
1.0751445086705202,186,1.5233,,,,,
1.0809248554913296,187,1.4728,,,,,
1.0867052023121386,188,1.4768,,,,,
1.092485549132948,189,1.3249,,,,,
1.0982658959537572,190,2.2449,,,,,
1.1040462427745665,191,1.1994,,,,,
1.1098265895953756,192,1.4284,,,,,
1.115606936416185,193,1.3625,,,,,
1.1213872832369942,194,1.2256,,,,,
1.1271676300578035,195,1.4197,,,,,
1.1329479768786128,196,1.5863,,,,,
1.138728323699422,197,1.5545,,,,,
1.1445086705202312,198,1.5983,,,,,
1.1502890173410405,199,1.6312,,,,,
1.1560693641618498,200,1.7472,,,,,
1.1618497109826589,201,1.4164,,,,,
1.1676300578034682,202,1.4785,,,,,
1.1734104046242775,203,1.4273,,,,,
1.1791907514450868,204,1.4517,,,,,
1.1849710982658959,205,1.1886,,,,,
1.1907514450867052,206,1.8326,,,,,
1.1965317919075145,207,1.6096,,,,,
1.2023121387283238,208,1.4666,,,,,
1.208092485549133,209,1.4544,,,,,
1.2138728323699421,210,1.4645,,,,,
1.2196531791907514,211,1.6494,,,,,
1.2254335260115607,212,1.892,,,,,
1.2312138728323698,213,1.8871,,,,,
1.2369942196531791,214,1.587,,,,,
1.2427745664739884,215,1.2902,,,,,
1.2485549132947977,216,1.8055,,,,,
1.254335260115607,217,1.3858,,,,,
1.260115606936416,218,1.7663,,,,,
1.2658959537572254,219,1.5208,,,,,
1.2716763005780347,220,1.4473,,,,,
1.2774566473988438,221,1.81,,,,,
1.2832369942196533,222,1.5535,,,,,
1.2890173410404624,223,1.415,,,,,
1.2947976878612717,224,1.2516,,,,,
1.300578034682081,225,2.1279,,,,,
1.30635838150289,226,1.8962,,,,,
1.3121387283236994,227,1.5489,,,,,
1.3179190751445087,228,1.3781,,,,,
1.323699421965318,229,1.4356,,,,,
1.3294797687861273,230,1.3627,,,,,
1.3352601156069364,231,1.3562,,,,,
1.3410404624277457,232,1.5541,,,,,
1.346820809248555,233,1.4124,,,,,
1.352601156069364,234,1.4802,,,,,
1.3583815028901733,235,1.5205,,,,,
1.3641618497109826,236,1.2084,,,,,
1.369942196531792,237,1.7794,,,,,
1.3757225433526012,238,1.2605,,,,,
1.3815028901734103,239,1.5083,,,,,
1.3872832369942196,240,1.3482,,,,,
1.393063583815029,241,1.4174,,,,,
1.3988439306358382,242,1.0415,,,,,
1.4046242774566475,243,1.3935,,,,,
1.4104046242774566,244,1.4895,,,,,
1.416184971098266,245,1.2511,,,,,
1.4219653179190752,246,1.4933,,,,,
1.4277456647398843,247,1.4978,,,,,
1.4335260115606936,248,1.9752,,,,,
1.439306358381503,249,1.2462,,,,,
1.4450867052023122,250,1.4004,,,,,
1.4508670520231215,251,1.2463,,,,,
1.4566473988439306,252,1.68,,,,,
1.4624277456647399,253,1.274,,,,,
1.4682080924855492,254,1.3359,,,,,
1.4739884393063583,255,1.492,,,,,
1.4797687861271676,256,1.3681,,,,,
1.4855491329479769,257,1.7452,,,,,
1.4913294797687862,258,1.2211,,,,,
1.4971098265895955,259,1.299,,,,,
1.5028901734104045,260,1.143,,,,,
1.5086705202312138,261,1.348,,,,,
1.5144508670520231,262,1.3262,,,,,
1.5202312138728322,263,1.5354,,,,,
1.5260115606936417,264,1.2493,,,,,
1.5317919075144508,265,1.1146,,,,,
1.5375722543352601,266,1.0269,,,,,
1.5433526011560694,267,1.6166,,,,,
1.5491329479768785,268,1.5022,,,,,
1.5549132947976878,269,1.2652,,,,,
1.560693641618497,270,1.3812,,,,,
1.5664739884393064,271,1.2516,,,,,
1.5722543352601157,272,1.3331,,,,,
1.5780346820809248,273,1.4377,,,,,
1.583815028901734,274,1.1453,,,,,
1.5895953757225434,275,1.2921,,,,,
1.5953757225433525,276,1.345,,,,,
1.601156069364162,277,1.2061,,,,,
1.606936416184971,278,1.1733,,,,,
1.6127167630057804,279,1.3712,,,,,
1.6184971098265897,280,1.3646,,,,,
1.6242774566473988,281,1.4261,,,,,
1.630057803468208,282,0.9419,,,,,
1.6358381502890174,283,1.1547,,,,,
1.6416184971098264,284,0.7574,,,,,
1.647398843930636,285,0.8217,,,,,
1.653179190751445,286,0.8091,,,,,
1.6589595375722543,287,1.3526,,,,,
1.6647398843930636,288,1.165,,,,,
1.6705202312138727,289,1.2045,,,,,
1.6763005780346822,290,1.2922,,,,,
1.6820809248554913,291,0.6735,,,,,
1.6878612716763006,292,1.1914,,,,,
1.69364161849711,293,1.3222,,,,,
1.699421965317919,294,0.9078,,,,,
1.7052023121387283,295,1.1125,,,,,
1.7109826589595376,296,1.5742,,,,,
1.7167630057803467,297,1.1864,,,,,
1.7225433526011562,298,1.3474,,,,,
1.7283236994219653,299,1.1404,,,,,
1.7341040462427746,300,1.1483,,,,,
1.739884393063584,301,1.1839,,,,,
1.745664739884393,302,1.008,,,,,
1.7514450867052023,303,0.983,,,,,
1.7572254335260116,304,1.334,,,,,
1.7630057803468207,305,1.2537,,,,,
1.7687861271676302,306,1.2718,,,,,
1.7745664739884393,307,1.1799,,,,,
1.7803468208092486,308,1.1047,,,,,
1.7861271676300579,309,1.084,,,,,
1.791907514450867,310,1.1051,,,,,
1.7976878612716765,311,1.1654,,,,,
1.8034682080924855,312,1.016,,,,,
1.8092485549132948,313,0.8711,,,,,
1.8150289017341041,314,1.2967,,,,,
1.8208092485549132,315,1.2542,,,,,
1.8265895953757225,316,1.2057,,,,,
1.8323699421965318,317,0.7335,,,,,
1.838150289017341,318,1.1349,,,,,
1.8439306358381504,319,1.1558,,,,,
1.8497109826589595,320,1.0872,,,,,
1.8554913294797688,321,0.8879,,,,,
1.861271676300578,322,1.02,,,,,
1.8670520231213872,323,0.9471,,,,,
1.8728323699421965,324,0.9494,,,,,
1.8786127167630058,325,1.3857,,,,,
1.8843930635838149,326,1.1481,,,,,
1.8901734104046244,327,2.021,,,,,
1.8959537572254335,328,1.0727,,,,,
1.9017341040462428,329,1.0829,,,,,
1.907514450867052,330,0.9685,,,,,
1.9132947976878611,331,1.0833,,,,,
1.9190751445086707,332,1.1612,,,,,
1.9248554913294798,333,0.9119,,,,,
1.930635838150289,334,0.8482,,,,,
1.9364161849710984,335,0.9352,,,,,
1.9421965317919074,336,0.8912,,,,,
1.9479768786127167,337,0.8001,,,,,
1.953757225433526,338,1.0791,,,,,
1.9595375722543351,339,1.0832,,,,,
1.9653179190751446,340,0.9366,,,,,
1.9710982658959537,341,0.6745,,,,,
1.976878612716763,342,0.9376,,,,,
1.9826589595375723,343,0.9771,,,,,
1.9884393063583814,344,0.7802,,,,,
1.9942196531791907,345,0.9196,,,,,
2.0,346,0.7098,,,,,
2.0,346,,0.8738480806350708,0.786720921000397,0.7970038206314096,0.7918289881130757,0.7879103056799351
2.005780346820809,347,0.593,,,,,
2.0115606936416186,348,1.5025,,,,,
2.0173410404624277,349,1.0033,,,,,
2.023121387283237,350,1.0176,,,,,
2.0289017341040463,351,1.0978,,,,,
2.0346820809248554,352,0.8789,,,,,
2.040462427745665,353,1.2916,,,,,
2.046242774566474,354,0.9471,,,,,
2.052023121387283,355,1.0198,,,,,
2.0578034682080926,356,1.1163,,,,,
2.0635838150289016,357,0.8915,,,,,
2.069364161849711,358,1.0476,,,,,
2.0751445086705202,359,0.939,,,,,
2.0809248554913293,360,1.1999,,,,,
2.086705202312139,361,0.7341,,,,,
2.092485549132948,362,0.8903,,,,,
2.098265895953757,363,1.3415,,,,,
2.1040462427745665,364,0.9581,,,,,
2.1098265895953756,365,0.7911,,,,,
2.115606936416185,366,0.6929,,,,,
2.121387283236994,367,0.5874,,,,,
2.1271676300578033,368,0.8296,,,,,
2.132947976878613,369,1.1066,,,,,
2.138728323699422,370,0.949,,,,,
2.1445086705202314,371,1.0642,,,,,
2.1502890173410405,372,0.7473,,,,,
2.1560693641618496,373,0.5557,,,,,
2.161849710982659,374,0.6558,,,,,
2.167630057803468,375,0.6815,,,,,
2.1734104046242773,376,1.0855,,,,,
2.179190751445087,377,0.6254,,,,,
2.184971098265896,378,0.4917,,,,,
2.1907514450867054,379,1.0331,,,,,
2.1965317919075145,380,1.2416,,,,,
2.2023121387283235,381,0.9765,,,,,
2.208092485549133,382,0.9907,,,,,
2.213872832369942,383,0.7226,,,,,
2.2196531791907512,384,0.6474,,,,,
2.2254335260115607,385,0.4061,,,,,
2.23121387283237,386,0.759,,,,,
2.2369942196531793,387,0.7275,,,,,
2.2427745664739884,388,1.4975,,,,,
2.2485549132947975,389,0.7929,,,,,
2.254335260115607,390,0.6599,,,,,
2.260115606936416,391,1.2098,,,,,
2.2658959537572256,392,1.0032,,,,,
2.2716763005780347,393,0.5908,,,,,
2.277456647398844,394,0.7948,,,,,
2.2832369942196533,395,0.8663,,,,,
2.2890173410404624,396,0.8866,,,,,
2.294797687861272,397,0.978,,,,,
2.300578034682081,398,1.4431,,,,,
2.30635838150289,399,0.9707,,,,,
2.3121387283236996,400,0.6259,,,,,
2.3179190751445087,401,0.8528,,,,,
2.3236994219653178,402,0.8183,,,,,
2.3294797687861273,403,0.7865,,,,,
2.3352601156069364,404,0.6646,,,,,
2.3410404624277454,405,0.7045,,,,,
2.346820809248555,406,0.9935,,,,,
2.352601156069364,407,0.7226,,,,,
2.3583815028901736,408,0.7208,,,,,
2.3641618497109826,409,0.6508,,,,,
2.3699421965317917,410,0.8012,,,,,
2.3757225433526012,411,0.9141,,,,,
2.3815028901734103,412,0.5586,,,,,
2.38728323699422,413,0.9529,,,,,
2.393063583815029,414,0.5863,,,,,
2.398843930635838,415,0.8132,,,,,
2.4046242774566475,416,0.8402,,,,,
2.4104046242774566,417,0.4614,,,,,
2.416184971098266,418,0.6995,,,,,
2.421965317919075,419,0.3611,,,,,
2.4277456647398843,420,0.6267,,,,,
2.433526011560694,421,0.7585,,,,,
2.439306358381503,422,0.4341,,,,,
2.445086705202312,423,0.7335,,,,,
2.4508670520231215,424,0.4699,,,,,
2.4566473988439306,425,0.5576,,,,,
2.4624277456647397,426,0.6982,,,,,
2.468208092485549,427,0.9351,,,,,
2.4739884393063583,428,1.0809,,,,,
2.479768786127168,429,0.4912,,,,,
2.485549132947977,430,0.5972,,,,,
2.491329479768786,431,0.7443,,,,,
2.4971098265895955,432,0.7241,,,,,
2.5028901734104045,433,0.6506,,,,,
2.508670520231214,434,0.6153,,,,,
2.514450867052023,435,0.6868,,,,,
2.520231213872832,436,0.2992,,,,,
2.5260115606936417,437,0.775,,,,,
2.531791907514451,438,1.0564,,,,,
2.5375722543352603,439,0.6163,,,,,
2.5433526011560694,440,0.3773,,,,,
2.5491329479768785,441,0.6655,,,,,
2.5549132947976876,442,0.5547,,,,,
2.560693641618497,443,0.5225,,,,,
2.5664739884393066,444,0.4026,,,,,
2.5722543352601157,445,0.5764,,,,,
2.578034682080925,446,0.4457,,,,,
2.583815028901734,447,0.7722,,,,,
2.5895953757225434,448,0.7069,,,,,
2.5953757225433525,449,0.6639,,,,,
2.601156069364162,450,0.9226,,,,,
2.606936416184971,451,0.4559,,,,,
2.61271676300578,452,0.3089,,,,,
2.6184971098265897,453,0.9747,,,,,
2.6242774566473988,454,0.7261,,,,,
2.6300578034682083,455,0.7631,,,,,
2.6358381502890174,456,0.8374,,,,,
2.6416184971098264,457,0.4231,,,,,
2.647398843930636,458,0.7188,,,,,
2.653179190751445,459,0.721,,,,,
2.6589595375722546,460,0.3603,,,,,
2.6647398843930636,461,0.7694,,,,,
2.6705202312138727,462,0.5198,,,,,
2.6763005780346822,463,0.5417,,,,,
2.6820809248554913,464,0.5414,,,,,
2.687861271676301,465,0.6857,,,,,
2.69364161849711,466,0.705,,,,,
2.699421965317919,467,0.5907,,,,,
2.705202312138728,468,0.3523,,,,,
2.7109826589595376,469,0.6838,,,,,
2.7167630057803467,470,0.829,,,,,
2.722543352601156,471,0.5509,,,,,
2.7283236994219653,472,0.497,,,,,
2.7341040462427744,473,0.6522,,,,,
2.739884393063584,474,0.7427,,,,,
2.745664739884393,475,0.6783,,,,,
2.7514450867052025,476,0.4658,,,,,
2.7572254335260116,477,0.4991,,,,,
2.7630057803468207,478,0.3357,,,,,
2.76878612716763,479,0.9181,,,,,
2.7745664739884393,480,0.2866,,,,,
2.7803468208092488,481,0.8704,,,,,
2.786127167630058,482,0.2123,,,,,
2.791907514450867,483,0.673,,,,,
2.7976878612716765,484,1.094,,,,,
2.8034682080924855,485,0.5234,,,,,
2.809248554913295,486,0.6428,,,,,
2.815028901734104,487,0.4776,,,,,
2.820809248554913,488,0.4345,,,,,
2.8265895953757223,489,0.5419,,,,,
2.832369942196532,490,0.5929,,,,,
2.838150289017341,491,0.9644,,,,,
2.8439306358381504,492,0.4742,,,,,
2.8497109826589595,493,0.573,,,,,
2.8554913294797686,494,0.6947,,,,,
2.861271676300578,495,0.4714,,,,,
2.867052023121387,496,0.4767,,,,,
2.8728323699421967,497,1.2565,,,,,
2.878612716763006,498,0.579,,,,,
2.884393063583815,499,0.7967,,,,,
2.8901734104046244,500,0.4587,,,,,
2.8959537572254335,501,0.6365,,,,,
2.901734104046243,502,0.4157,,,,,
2.907514450867052,503,0.654,,,,,
2.913294797687861,504,0.4933,,,,,
2.9190751445086707,505,0.7499,,,,,
2.9248554913294798,506,0.413,,,,,
2.9306358381502893,507,0.2157,,,,,
2.9364161849710984,508,0.7583,,,,,
2.9421965317919074,509,0.3865,,,,,
2.9479768786127165,510,0.5897,,,,,
2.953757225433526,511,0.3214,,,,,
2.959537572254335,512,0.8625,,,,,
2.9653179190751446,513,0.7782,,,,,
2.9710982658959537,514,0.6741,,,,,
2.976878612716763,515,0.4384,,,,,
2.9826589595375723,516,0.9681,,,,,
2.9884393063583814,517,0.2887,,,,,
2.994219653179191,518,0.3845,,,,,
3.0,519,0.2398,,,,,
3.0,519,,0.4665326178073883,0.8943118699855996,0.8741705208123869,0.8841264998983119,0.8953742551916228
3.005780346820809,520,0.3714,,,,,
3.0115606936416186,521,0.3072,,,,,
3.0173410404624277,522,0.7078,,,,,
3.023121387283237,523,0.499,,,,,
3.0289017341040463,524,0.2489,,,,,
3.0346820809248554,525,0.3659,,,,,
3.040462427745665,526,0.4947,,,,,
3.046242774566474,527,0.4226,,,,,
3.052023121387283,528,0.1416,,,,,
3.0578034682080926,529,0.4721,,,,,
3.0635838150289016,530,0.5046,,,,,
3.069364161849711,531,0.5205,,,,,
3.0751445086705202,532,0.2902,,,,,
3.0809248554913293,533,0.1858,,,,,
3.086705202312139,534,0.4757,,,,,
3.092485549132948,535,0.3527,,,,,
3.098265895953757,536,0.5808,,,,,
3.1040462427745665,537,0.3165,,,,,
3.1098265895953756,538,0.2896,,,,,
3.115606936416185,539,0.3203,,,,,
3.121387283236994,540,0.4699,,,,,
3.1271676300578033,541,0.3146,,,,,
3.132947976878613,542,0.2249,,,,,
3.138728323699422,543,0.8729,,,,,
3.1445086705202314,544,0.3339,,,,,
3.1502890173410405,545,0.3627,,,,,
3.1560693641618496,546,0.2249,,,,,
3.161849710982659,547,0.2192,,,,,
3.167630057803468,548,0.1693,,,,,
3.1734104046242773,549,0.2851,,,,,
3.179190751445087,550,0.3377,,,,,
3.184971098265896,551,0.695,,,,,
3.1907514450867054,552,0.3929,,,,,
3.1965317919075145,553,0.3445,,,,,
3.2023121387283235,554,0.1894,,,,,
3.208092485549133,555,0.2527,,,,,
3.213872832369942,556,0.4836,,,,,
3.2196531791907512,557,0.1623,,,,,
3.2254335260115607,558,0.46,,,,,
3.23121387283237,559,0.3148,,,,,
3.2369942196531793,560,0.465,,,,,
3.2427745664739884,561,0.3246,,,,,
3.2485549132947975,562,0.6088,,,,,
3.254335260115607,563,0.2019,,,,,
3.260115606936416,564,0.5823,,,,,
3.2658959537572256,565,0.2961,,,,,
3.2716763005780347,566,0.3909,,,,,
3.277456647398844,567,0.3129,,,,,
3.2832369942196533,568,0.6856,,,,,
3.2890173410404624,569,0.2536,,,,,
3.294797687861272,570,0.4492,,,,,
3.300578034682081,571,0.2725,,,,,
3.30635838150289,572,0.2593,,,,,
3.3121387283236996,573,0.2241,,,,,
3.3179190751445087,574,0.2853,,,,,
3.3236994219653178,575,0.3512,,,,,
3.3294797687861273,576,0.527,,,,,
3.3352601156069364,577,0.303,,,,,
3.3410404624277454,578,0.621,,,,,
3.346820809248555,579,0.3881,,,,,
3.352601156069364,580,0.4944,,,,,
3.3583815028901736,581,0.1759,,,,,
3.3641618497109826,582,0.4892,,,,,
3.3699421965317917,583,0.4475,,,,,
3.3757225433526012,584,0.346,,,,,
3.3815028901734103,585,0.4371,,,,,
3.38728323699422,586,0.3304,,,,,
3.393063583815029,587,0.2415,,,,,
3.398843930635838,588,0.4261,,,,,
3.4046242774566475,589,0.6596,,,,,
3.4104046242774566,590,0.8311,,,,,
3.416184971098266,591,0.4778,,,,,
3.421965317919075,592,0.7127,,,,,
3.4277456647398843,593,0.6118,,,,,
3.433526011560694,594,0.1566,,,,,
3.439306358381503,595,0.493,,,,,
3.445086705202312,596,0.2443,,,,,
3.4508670520231215,597,0.3086,,,,,
3.4566473988439306,598,0.2186,,,,,
3.4624277456647397,599,0.255,,,,,
3.468208092485549,600,0.3637,,,,,
3.4739884393063583,601,0.2058,,,,,
3.479768786127168,602,0.4587,,,,,
3.485549132947977,603,0.2098,,,,,
3.491329479768786,604,0.8728,,,,,
3.4971098265895955,605,0.2248,,,,,
3.5028901734104045,606,0.7781,,,,,
3.508670520231214,607,0.4518,,,,,
3.514450867052023,608,0.2793,,,,,
3.520231213872832,609,0.4968,,,,,
3.5260115606936417,610,0.2783,,,,,
3.531791907514451,611,0.3362,,,,,
3.5375722543352603,612,0.2001,,,,,
3.5433526011560694,613,0.2399,,,,,
3.5491329479768785,614,0.3377,,,,,
3.5549132947976876,615,0.5104,,,,,
3.560693641618497,616,0.3262,,,,,
3.5664739884393066,617,0.3339,,,,,
3.5722543352601157,618,0.4185,,,,,
3.578034682080925,619,0.5979,,,,,
3.583815028901734,620,0.5337,,,,,
3.5895953757225434,621,0.2889,,,,,
3.5953757225433525,622,0.5158,,,,,
3.601156069364162,623,0.3024,,,,,
3.606936416184971,624,0.378,,,,,
3.61271676300578,625,0.1566,,,,,
3.6184971098265897,626,0.4506,,,,,
3.6242774566473988,627,0.6051,,,,,
3.6300578034682083,628,0.2144,,,,,
3.6358381502890174,629,0.1159,,,,,
3.6416184971098264,630,0.4168,,,,,
3.647398843930636,631,0.1496,,,,,
3.653179190751445,632,0.1904,,,,,
3.6589595375722546,633,0.3539,,,,,
3.6647398843930636,634,0.6618,,,,,
3.6705202312138727,635,0.333,,,,,
3.6763005780346822,636,0.1855,,,,,
3.6820809248554913,637,0.1985,,,,,
3.687861271676301,638,0.3077,,,,,
3.69364161849711,639,0.6144,,,,,
3.699421965317919,640,0.1562,,,,,
3.705202312138728,641,0.3177,,,,,
3.7109826589595376,642,0.2581,,,,,
3.7167630057803467,643,0.2961,,,,,
3.722543352601156,644,0.1887,,,,,
3.7283236994219653,645,0.2735,,,,,
3.7341040462427744,646,0.5157,,,,,
3.739884393063584,647,0.4358,,,,,
3.745664739884393,648,0.3796,,,,,
3.7514450867052025,649,0.1422,,,,,
3.7572254335260116,650,0.448,,,,,
3.7630057803468207,651,0.4335,,,,,
3.76878612716763,652,0.4212,,,,,
3.7745664739884393,653,0.3152,,,,,
3.7803468208092488,654,0.7949,,,,,
3.786127167630058,655,0.262,,,,,
3.791907514450867,656,0.495,,,,,
3.7976878612716765,657,0.2419,,,,,
3.8034682080924855,658,0.4006,,,,,
3.809248554913295,659,0.7838,,,,,
3.815028901734104,660,0.2458,,,,,
3.820809248554913,661,0.5609,,,,,
3.8265895953757223,662,0.4398,,,,,
3.832369942196532,663,0.4816,,,,,
3.838150289017341,664,0.4946,,,,,
3.8439306358381504,665,0.1892,,,,,
3.8497109826589595,666,0.389,,,,,
3.8554913294797686,667,0.4422,,,,,
3.861271676300578,668,0.7379,,,,,
3.867052023121387,669,0.3638,,,,,
